text	label
in late summer 1973 , michael skid , the son of a well-to-do judge , returns home and rents a dilapidated farm . 	0
years later , on a hunting trip in the maine woods , they are overtaken by a blizzard , a vicious storm in which something much more ominous moves . 	0
mrs meitlemeihr is a film that dares to ask one of the greatest what-if-questions of the century . 	0
he dies alone at the hospital , and apparently everything nete planned went wrong . 	0
archeology professor robert burns is on location leading an important dig in the ancient ruins on the far eastern chinese border . 	0
the discoveries made by bob cornuke and larry williams will shock the world and rewrite history . 	0
heart problems force boston cop pally lamarr to retire ; he's in a funk and his wife charlotte sends him packing . 	0
as the day unfolds , the decisions become clearer and yet more difficult to make as the characters question what the true meaning of their lives are . 	0
the police investigation that followed - led by detectives sam nico ( ted levine ) , louis cruz ( frankie g . ) and mike peters ( m . c . 	0
they are under the impression that models have more beauty than brains and are not capable of much more than looking good . 	0
young nicholas and his family enjoy a comfortable life , until nicholas' father dies and the family is left penniless . 	0
faced with its aftermath , angela flees town , unaware that she has put into motion a dramatic and intense string of events that will forever change the course of their lives . 	0
a friendship without a future is the only friendship possible for these two men . 	0
"the five protagonists of my film are women who have not been able to organize the large "" stones "" in their lives . "	0
they invite a group of prostitutes , among them irma whose fianc&#233 ; has just been executed by the germans . 	0
sara , recently divorced and mourning the loss of her only child , rents her basement to bogdan , a serbian musician who brings the whole band along . 	0
except shaun runs into one complication after another starting when his application is rejected after his dim-witted guidance counselor sends the wrong application . 	0
however , stacy finds that when someone is out to get you , the outside world is even more dangerous . 	0
as the main character , the chosen one , oedekerk sets off to avenge the deaths of his parents at the hands of kung-fu legend master pain . 	0
high powered lawyer claire kubik finds her world turned upside down when her husband , who she thought was tom kubik , is arrested and is revealed to be ron chapman . 	0
the film intercuts between two days , two years apart . 	0
a wedding with stifler orchestrating the correlating social event . . . 	0
susie resorts to these to become the most beautiful woman in the world . 	0
jordan is a mom &#38 ; an activist who is on a life long search for true faith as she tries to protect her only child from what she believes is injustice . 	0
a document about a unique political and artistic moment , the film traces the links between the two most important latin american filmmaking movements of the late '60s the brazilian cinema n&#244 ; vo and the cuban cine revolucionario . 	0
thousands of refugees of jewish origin crowded into shelters in vienna and bratislava in the hope of embarking in the few boats available to escape , down the danube and out to palestine , from the nazi fury . 	0
